id_gasto;fecha;centro_costo;categoria;subcategoria; monto 
2732;02-11-2025;INM001;Administración;Servicios; 186.877 
2733;11-01-2025;MKT002;Personal;Sueldos; 2.768.089 
2734;28-02-2025;MKT004;Activo Fijo;Equipos; 3.967.305 
2735;20-07-2025;MKT003;Activo Fijo;Infraestructura; 269.526 
2736;11-09-2025;INM001;Activo Fijo;Infraestructura; 4.994.133 
2737;24-06-2025;INM004;Administración;Arriendos; 462.160 
2738;26-08-2025;OPE001;Activo Fijo;Infraestructura; 1.716.982 
2739;16-11-2025;MKT005;Activo Fijo;Equipos; 59.806 
2740;22-05-2025;OPE005;Activo Fijo;Equipos; 540.428 
2741;11-03-2025;MKT005;Personal;Bonos; 4.586.150 
2742;21-04-2025;TEC004;Personal;Bonos; 2.495.750 
2743;16-10-2025;OPE002;Personal;Bonos; 767.935 
2744;28-03-2025;TEC002;Administración;Servicios; 150.820 
2745;19-08-2025;MKT003;Administración;Arriendos; 3.963.781 
2746;13-11-2025;INM003;Personal;Bonos; 1.496.660 
2747;07-06-2025;OPE002;Activo Fijo;Infraestructura; 197.769 
2748;01-01-2025;INM004;Personal;Sueldos; 358.372 
2749;23-03-2025;TEC004;Activo Fijo;Equipos; 1.649.474 
2750;22-09-2025;TEC003;Administración;Arriendos; 920.255 
2751;07-09-2025;OPE005;Activo Fijo;Infraestructura; 2.378.565 
2752;12-10-2025;OPE003;Administración;Arriendos; 2.540.599 
2753;14-01-2025;OPE004;Personal;Sueldos; 976.114 
2754;11-10-2025;MKT005;Personal;Bonos; 213.576 
2755;10-05-2025;OPE004;Activo Fijo;Infraestructura; 857.493 
2756;05-10-2025;TEC003;Activo Fijo;Infraestructura; 1.216.225 
2757;14-10-2025;OPE003;Personal;Bonos; 2.531.739 
2758;10-08-2025;MKT001;Activo Fijo;Infraestructura; 545.350 
2759;21-03-2025;MKT002;Administración;Servicios; 2.099.967 
2760;28-07-2025;MKT005;Activo Fijo;Infraestructura; 3.572.077 
2761;11-12-2025;MKT002;Activo Fijo;Equipos; 2.738.090 
2762;26-11-2025;TEC003;Personal;Sueldos; 2.857.116 
2763;07-06-2025;OPE001;Activo Fijo;Equipos; 4.940.966 
2764;05-02-2025;MKT005;Activo Fijo;Equipos; 1.650.168 
2765;02-09-2025;MKT002;Personal;Bonos; 2.174.521 
2766;09-02-2025;INM001;Administración;Arriendos; 2.081.873 
2767;10-05-2025;INM001;Personal;Sueldos; 3.536.970 
2768;06-09-2025;INM005;Personal;Sueldos; 4.090.018 
2769;26-09-2025;INM005;Activo Fijo;Equipos; 1.014.962 
2770;01-02-2025;OPE004;Administración;Arriendos; 2.451.935 
2771;16-12-2025;MKT002;Activo Fijo;Equipos; 4.049.854 
2772;28-02-2025;INM005;Personal;Sueldos; 4.201.836 
2773;14-03-2025;TEC002;Administración;Arriendos; 3.549.206 
2774;19-05-2025;OPE004;Activo Fijo;Equipos; 2.616.221 
2775;18-11-2025;INM001;Activo Fijo;Infraestructura; 2.042.234 
2776;24-09-2025;MKT005;Activo Fijo;Infraestructura; 2.590.725 
2777;14-08-2025;OPE004;Activo Fijo;Infraestructura; 4.241.192 
2778;13-05-2025;OPE005;Personal;Bonos; 1.903.071 
2779;09-12-2025;INM002;Personal;Sueldos; 2.951.335 
2780;21-10-2025;INM002;Administración;Arriendos; 4.993.863 
2781;24-09-2025;MKT002;Activo Fijo;Infraestructura; 1.418.631 
2782;25-09-2025;INM005;Administración;Arriendos; 2.720.772 
2783;25-07-2025;INM001;Personal;Bonos; 4.079.847 
2784;20-10-2025;OPE001;Activo Fijo;Infraestructura; 546.615 
2785;14-03-2025;MKT002;Activo Fijo;Equipos; 2.786.701 
2786;13-10-2025;TEC001;Personal;Sueldos; 371.142 
2787;26-12-2025;OPE005;Personal;Bonos; 1.475.086 
2788;03-09-2025;OPE005;Activo Fijo;Infraestructura; 3.138.572 
2789;08-06-2025;INM001;Personal;Bonos; 3.910.969 
2790;27-02-2025;OPE002;Personal;Bonos; 3.646.349 
2791;17-06-2025;TEC004;Activo Fijo;Infraestructura; 450.484 
2792;04-09-2025;TEC004;Administración;Servicios; 3.936.424 
2793;02-09-2025;OPE005;Personal;Bonos; 775.916 
2794;11-04-2025;OPE003;Personal;Sueldos; 2.526.419 
2795;02-05-2025;TEC002;Administración;Servicios; 733.317 
2796;28-05-2025;INM003;Activo Fijo;Equipos; 795.694 
2797;27-10-2025;OPE001;Personal;Bonos; 1.211.383 
2798;07-12-2025;OPE004;Administración;Arriendos; 1.594.754 
2799;15-05-2025;TEC003;Activo Fijo;Equipos; 1.363.276 
2800;14-09-2025;TEC004;Activo Fijo;Infraestructura; 583.942 
2801;26-03-2025;INM002;Personal;Sueldos; 2.728.446 
2802;03-07-2025;OPE002;Personal;Sueldos; 2.989.463 
2803;13-02-2025;MKT005;Administración;Arriendos; 4.308.529 
2804;08-06-2025;OPE003;Activo Fijo;Equipos; 108.078 
2805;07-02-2025;TEC001;Activo Fijo;Infraestructura; 4.999.025 
2806;01-12-2025;INM003;Activo Fijo;Equipos; 2.754.541 
2807;05-12-2025;INM003;Administración;Servicios; 1.957.516 
2808;08-10-2025;INM001;Personal;Bonos; 4.039.282 
2809;11-01-2025;INM005;Administración;Servicios; 2.039.303 
2810;11-05-2025;TEC003;Administración;Arriendos; 3.123.084 
2811;14-02-2025;INM004;Administración;Servicios; 3.353.612 
2812;20-06-2025;TEC005;Administración;Servicios; 4.620.361 
2813;20-04-2025;OPE004;Personal;Bonos; 2.575.888 
2814;23-05-2025;TEC004;Administración;Arriendos; 2.445.620 
2815;18-03-2025;TEC003;Activo Fijo;Equipos; 3.016.769 
2816;26-08-2025;TEC002;Administración;Servicios; 874.601 
2817;22-08-2025;OPE002;Activo Fijo;Equipos; 60.452 
2818;27-10-2025;TEC003;Personal;Sueldos; 622.421 
2819;19-07-2025;OPE005;Administración;Servicios; 4.224.489 
2820;23-12-2025;INM002;Personal;Sueldos; 3.344.893 
2821;09-10-2025;MKT001;Administración;Arriendos; 2.021.188 
2822;24-06-2025;TEC005;Personal;Bonos; 2.971.182 
2823;18-03-2025;TEC003;Activo Fijo;Infraestructura; 3.786.684 
2824;05-10-2025;OPE004;Administración;Servicios; 4.933.224 
2825;08-03-2025;INM001;Administración;Servicios; 657.734 
2826;14-04-2025;OPE003;Personal;Sueldos; 4.503.411 
2827;20-12-2025;MKT002;Administración;Servicios; 2.742.109 
2828;08-05-2025;TEC005;Administración;Arriendos; 1.155.283 
2829;13-04-2025;INM003;Personal;Sueldos; 4.838.258 
2830;03-12-2025;INM003;Administración;Arriendos; 1.021.373 
2831;05-09-2025;INM002;Personal;Bonos; 1.192.434 
2832;17-07-2025;MKT002;Personal;Sueldos; 917.525 
2833;23-03-2025;OPE003;Personal;Bonos; 4.979.761 
2834;13-07-2025;INM004;Personal;Bonos; 585.350 
2835;17-08-2025;TEC004;Personal;Bonos; 4.834.421 
2836;23-12-2025;TEC003;Administración;Servicios; 1.466.423 
2837;11-11-2025;INM002;Activo Fijo;Infraestructura; 2.967.821 
2838;10-04-2025;OPE004;Personal;Bonos; 95.762 
2839;28-06-2025;TEC003;Activo Fijo;Infraestructura; 3.279.434 
2840;21-04-2025;OPE001;Activo Fijo;Infraestructura; 4.807.376 
2841;14-05-2025;TEC004;Activo Fijo;Equipos; 2.584.991 
2842;12-08-2025;MKT004;Administración;Servicios; 1.043.521 
2843;06-09-2025;INM002;Activo Fijo;Equipos; 158.545 
2844;23-10-2025;MKT003;Administración;Arriendos; 2.755.415 
2845;07-07-2025;OPE002;Personal;Bonos; 4.203.403 
2846;19-07-2025;INM003;Activo Fijo;Equipos; 2.474.388 
2847;04-01-2025;INM004;Personal;Bonos; 2.089.287 
2848;12-12-2025;TEC002;Personal;Sueldos; 973.176 
2849;04-11-2025;INM005;Administración;Arriendos; 1.377.273 
2850;23-02-2025;OPE005;Activo Fijo;Infraestructura; 1.855.413 
2851;23-06-2025;TEC005;Administración;Arriendos; 2.326.858 
2852;02-12-2025;INM002;Activo Fijo;Equipos; 4.126.164 
2853;25-02-2025;TEC002;Administración;Servicios; 1.397.174 
2854;10-01-2025;OPE001;Personal;Sueldos; 3.109.278 
2855;22-01-2025;MKT001;Activo Fijo;Infraestructura; 2.060.828 
2856;03-02-2025;OPE004;Activo Fijo;Equipos; 191.538 
2857;01-05-2025;INM002;Personal;Bonos; 4.356.041 
2858;22-11-2025;TEC005;Activo Fijo;Infraestructura; 1.791.499 
2859;22-01-2025;INM005;Personal;Bonos; 523.789 
2860;27-12-2025;OPE002;Administración;Arriendos; 872.491 
2861;09-02-2025;OPE001;Administración;Arriendos; 1.194.063 
2862;05-06-2025;TEC001;Activo Fijo;Infraestructura; 3.704.778 
2863;11-05-2025;OPE005;Activo Fijo;Equipos; 1.180.140 
2864;05-06-2025;TEC002;Administración;Servicios; 3.712.967 
2865;13-07-2025;TEC001;Personal;Bonos; 3.451.170 
2866;17-03-2025;INM004;Personal;Bonos; 4.338.172 
2867;20-06-2025;OPE005;Personal;Sueldos; 3.001.474 
2868;05-06-2025;MKT002;Personal;Sueldos; 3.682.035 
2869;17-06-2025;OPE003;Administración;Arriendos; 2.141.402 
2870;11-08-2025;OPE001;Personal;Bonos; 474.033 
2871;01-11-2025;INM002;Personal;Sueldos; 4.298.987 
2872;19-05-2025;INM005;Personal;Bonos; 99.456 
2873;28-01-2025;OPE001;Administración;Arriendos; 58.051 
2874;07-10-2025;MKT004;Administración;Arriendos; 4.819.364 
2875;02-08-2025;INM002;Activo Fijo;Infraestructura; 2.923.314 
2876;21-08-2025;INM002;Administración;Servicios; 3.441.736 
2877;15-08-2025;TEC004;Personal;Bonos; 253.157 
2878;18-11-2025;OPE002;Activo Fijo;Equipos; 4.646.893 
2879;11-01-2025;OPE001;Personal;Sueldos; 3.524.351 
2880;25-08-2025;OPE004;Activo Fijo;Infraestructura; 702.354 
2881;08-03-2025;TEC003;Administración;Arriendos; 4.109.903 
2882;22-01-2025;INM002;Personal;Sueldos; 1.765.022 
2883;17-05-2025;INM005;Administración;Servicios; 4.371.602 
2884;14-03-2025;MKT002;Administración;Arriendos; 4.198.174 
2885;17-02-2025;OPE001;Administración;Arriendos; 3.345.921 
2886;27-12-2025;INM004;Administración;Arriendos; 1.720.739 
2887;11-07-2025;MKT001;Activo Fijo;Equipos; 1.807.593 
2888;03-09-2025;INM001;Activo Fijo;Equipos; 3.961.247 
2889;11-12-2025;TEC003;Activo Fijo;Infraestructura; 2.606.191 
2890;21-12-2025;OPE003;Personal;Bonos; 3.083.983 
2891;12-02-2025;TEC003;Administración;Servicios; 4.134.989 
2892;22-11-2025;TEC005;Personal;Bonos; 4.402.618 
2893;06-08-2025;OPE001;Administración;Arriendos; 626.779 
2894;07-05-2025;TEC001;Personal;Sueldos; 328.240 
2895;27-10-2025;MKT003;Activo Fijo;Infraestructura; 1.204.293 
2896;10-06-2025;INM002;Personal;Sueldos; 1.602.956 
2897;26-03-2025;OPE002;Personal;Bonos; 4.944.825 
2898;14-10-2025;TEC005;Activo Fijo;Equipos; 1.735.752 
2899;03-01-2025;TEC002;Activo Fijo;Equipos; 4.038.970 
2900;21-04-2025;OPE004;Administración;Servicios; 4.571.687 
2901;01-06-2025;TEC005;Administración;Arriendos; 2.924.594 
2902;16-06-2025;MKT004;Activo Fijo;Equipos; 3.691.896 
2903;27-10-2025;TEC002;Administración;Servicios; 1.110.827 
2904;10-03-2025;OPE001;Administración;Arriendos; 2.533.906 
2905;08-08-2025;OPE003;Administración;Servicios; 3.978.930 
2906;28-03-2025;MKT002;Administración;Servicios; 4.535.669 
2907;09-03-2025;TEC001;Activo Fijo;Infraestructura; 4.975.418 
2908;02-05-2025;INM001;Personal;Bonos; 336.190 
2909;04-05-2025;INM004;Activo Fijo;Equipos; 924.413 
2910;22-03-2025;INM004;Personal;Sueldos; 787.775 
2911;28-07-2025;MKT004;Administración;Servicios; 2.350.427 
2912;08-06-2025;MKT005;Activo Fijo;Equipos; 337.297 
2913;18-01-2025;INM005;Personal;Bonos; 3.696.303 
2914;18-04-2025;OPE004;Administración;Arriendos; 4.803.682 
2915;09-08-2025;INM005;Personal;Bonos; 977.057 
2916;10-01-2025;OPE002;Activo Fijo;Infraestructura; 167.656 
2917;04-09-2025;TEC001;Activo Fijo;Equipos; 4.817.322 
2918;25-10-2025;INM005;Administración;Servicios; 4.402.804 
2919;12-05-2025;OPE003;Administración;Servicios; 4.536.095 
2920;08-05-2025;INM002;Activo Fijo;Equipos; 1.978.602 
2921;28-01-2025;OPE004;Activo Fijo;Equipos; 2.971.130 
2922;26-10-2025;MKT005;Activo Fijo;Infraestructura; 3.663.831 
2923;09-10-2025;OPE003;Administración;Servicios; 328.621 
2924;17-12-2025;INM004;Personal;Bonos; 2.453.734 
2925;28-11-2025;OPE004;Administración;Arriendos; 2.075.868 
2926;14-05-2025;OPE005;Personal;Bonos; 4.041.014 
2927;08-01-2025;INM004;Activo Fijo;Infraestructura; 2.107.478 
2928;26-11-2025;INM003;Personal;Sueldos; 2.998.125 
2929;26-10-2025;MKT004;Activo Fijo;Equipos; 2.984.202 
2930;17-05-2025;INM005;Personal;Bonos; 4.043.085 
2931;10-05-2025;OPE004;Activo Fijo;Equipos; 3.207.347 
2932;02-02-2025;TEC005;Personal;Bonos; 3.729.612 
2933;17-11-2025;OPE002;Activo Fijo;Infraestructura; 3.008.147 
2934;03-12-2025;OPE001;Administración;Servicios; 3.094.366 
2935;15-04-2025;MKT002;Personal;Sueldos; 2.269.550 
2936;14-02-2025;TEC004;Personal;Bonos; 4.363.738 
2937;28-02-2025;TEC002;Administración;Arriendos; 3.018.560 
2938;28-04-2025;INM005;Administración;Arriendos; 1.161.203 
2939;24-01-2025;INM005;Administración;Servicios; 1.220.407 
2940;25-08-2025;TEC003;Administración;Servicios; 782.831 
2941;28-04-2025;OPE001;Activo Fijo;Infraestructura; 4.544.337 
2942;03-06-2025;OPE001;Activo Fijo;Infraestructura; 2.910.202 
2943;25-08-2025;OPE003;Administración;Servicios; 997.978 
2944;04-05-2025;TEC004;Administración;Servicios; 4.795.550 
2945;07-12-2025;OPE003;Activo Fijo;Infraestructura; 1.185.947 
2946;16-09-2025;TEC001;Personal;Bonos; 2.640.649 
2947;09-11-2025;TEC005;Administración;Servicios; 1.649.600 
2948;28-02-2025;TEC005;Personal;Bonos; 4.723.564 
2949;19-10-2025;OPE001;Administración;Servicios; 358.869 
2950;20-11-2025;INM002;Administración;Servicios; 2.921.374 
2951;11-07-2025;TEC005;Administración;Servicios; 246.550 
2952;01-02-2025;OPE005;Administración;Servicios; 1.867.179 
2953;27-03-2025;OPE001;Administración;Servicios; 937.156 
2954;25-06-2025;INM003;Administración;Servicios; 1.024.528 
2955;17-11-2025;TEC003;Personal;Sueldos; 2.109.034 
2956;25-04-2025;TEC001;Administración;Servicios; 2.516.821 
2957;02-09-2025;MKT003;Administración;Servicios; 3.618.209 
2958;24-04-2025;OPE002;Personal;Bonos; 3.773.626 
2959;27-06-2025;MKT003;Personal;Sueldos; 2.794.580 
2960;26-04-2025;MKT004;Activo Fijo;Infraestructura; 4.715.145 
2961;08-05-2025;TEC003;Personal;Sueldos; 2.902.120 
2962;12-09-2025;OPE005;Personal;Sueldos; 2.336.102 
2963;23-03-2025;MKT002;Activo Fijo;Infraestructura; 2.528.755 
2964;02-02-2025;TEC003;Activo Fijo;Infraestructura; 2.016.272 
2965;18-06-2025;TEC004;Activo Fijo;Infraestructura; 3.586.488 
2966;25-07-2025;MKT001;Activo Fijo;Infraestructura; 1.572.102 
2967;14-05-2025;TEC005;Personal;Sueldos; 1.006.046 
2968;21-03-2025;TEC004;Personal;Sueldos; 2.551.775 
2969;19-12-2025;OPE005;Administración;Servicios; 2.660.022 
2970;11-10-2025;MKT002;Activo Fijo;Equipos; 4.072.902 
2971;17-05-2025;OPE001;Personal;Sueldos; 4.531.217 
2972;15-08-2025;INM005;Administración;Servicios; 3.774.387 
2973;06-09-2025;OPE004;Personal;Sueldos; 308.602 
2974;21-03-2025;MKT005;Administración;Arriendos; 234.645 
2975;17-03-2025;OPE002;Activo Fijo;Infraestructura; 884.780 
2976;09-04-2025;OPE001;Personal;Bonos; 4.759.256 
2977;23-09-2025;MKT001;Activo Fijo;Equipos; 4.651.756 
2978;11-05-2025;OPE003;Personal;Sueldos; 3.203.232 
2979;01-01-2025;TEC005;Activo Fijo;Equipos; 1.011.325 
2980;23-05-2025;INM004;Personal;Sueldos; 2.094.182 
2981;13-12-2025;OPE005;Administración;Arriendos; 2.636.316 
2982;01-09-2025;OPE002;Personal;Sueldos; 4.055.764 
2983;05-12-2025;MKT003;Activo Fijo;Infraestructura; 1.387.039 
2984;20-04-2025;MKT002;Activo Fijo;Equipos; 1.141.966 
2985;15-01-2025;INM002;Activo Fijo;Infraestructura; 2.837.052 
2986;13-05-2025;OPE001;Activo Fijo;Infraestructura; 4.466.393 
2987;28-06-2025;INM005;Activo Fijo;Equipos; 3.669.781 
2988;24-08-2025;INM005;Personal;Sueldos; 4.128.669 
2989;03-12-2025;MKT001;Personal;Sueldos; 3.184.260 
2990;05-07-2025;MKT004;Administración;Servicios; 4.874.663 
2991;24-05-2025;TEC005;Personal;Bonos; 507.140 
2992;21-07-2025;MKT001;Administración;Servicios; 3.102.009 
2993;27-01-2025;TEC004;Personal;Sueldos; 4.157.179 
2994;09-04-2025;OPE004;Administración;Servicios; 3.945.189 
2995;14-08-2025;TEC002;Activo Fijo;Equipos; 3.749.157 
2996;13-03-2025;OPE002;Personal;Sueldos; 4.080.766 
2997;01-10-2025;INM005;Activo Fijo;Infraestructura; 4.372.213 
2998;10-07-2025;INM005;Administración;Servicios; 4.338.905 
2999;01-07-2025;OPE004;Administración;Servicios; 1.674.217 
3000;01-06-2025;TEC001;Activo Fijo;Infraestructura; 404.437 
3001;03-12-2025;INM001;Administración;Servicios; 4.910.294 
3002;26-03-2025;TEC004;Administración;Arriendos; 3.212.610 
3003;26-07-2025;OPE004;Personal;Bonos; 881.197 
3004;13-10-2025;OPE005;Personal;Bonos; 198.928 
3005;13-02-2025;OPE002;Activo Fijo;Equipos; 1.290.564 
3006;03-05-2025;OPE003;Administración;Arriendos; 4.619.390 
3007;20-02-2025;INM003;Personal;Bonos; 471.203 
3008;12-11-2025;OPE003;Activo Fijo;Equipos; 2.557.734 
3009;10-09-2025;INM004;Activo Fijo;Infraestructura; 3.223.600 
3010;07-04-2025;OPE001;Personal;Sueldos; 2.938.181 
3011;19-05-2025;MKT001;Administración;Arriendos; 4.467.709 
3012;06-12-2025;OPE003;Administración;Servicios; 1.063.781 
3013;07-03-2025;OPE002;Administración;Arriendos; 1.000.968 
3014;10-02-2025;OPE002;Activo Fijo;Equipos; 2.771.445 
3015;16-09-2025;MKT003;Administración;Servicios; 4.607.488 
3016;27-04-2025;TEC003;Activo Fijo;Equipos; 3.579.537 
3017;02-06-2025;OPE004;Administración;Arriendos; 4.707.663 
3018;24-08-2025;OPE003;Personal;Bonos; 3.538.211 
3019;25-12-2025;INM001;Personal;Sueldos; 1.992.066 
3020;01-12-2025;MKT001;Administración;Arriendos; 4.360.950 
3021;13-10-2025;INM001;Administración;Servicios; 1.216.138 
3022;06-11-2025;MKT004;Administración;Arriendos; 1.920.228 
3023;12-10-2025;MKT003;Activo Fijo;Equipos; 2.075.957 
3024;16-10-2025;INM001;Personal;Sueldos; 3.078.138 
3025;07-08-2025;INM002;Personal;Bonos; 1.450.720 
3026;05-01-2025;OPE005;Administración;Arriendos; 361.453 
3027;02-04-2025;OPE004;Activo Fijo;Infraestructura; 4.480.872 
3028;27-08-2025;OPE001;Administración;Servicios; 3.892.249 
3029;27-01-2025;INM004;Administración;Servicios; 246.265 
3030;11-12-2025;MKT003;Activo Fijo;Infraestructura; 1.223.747 
3031;04-03-2025;MKT005;Administración;Servicios; 1.521.045 
3032;27-10-2025;MKT001;Personal;Bonos; 4.172.986 
3033;26-02-2025;OPE003;Activo Fijo;Infraestructura; 2.683.617 
3034;12-11-2025;OPE003;Personal;Bonos; 1.730.555 
3035;14-04-2025;TEC002;Personal;Bonos; 4.176.020 
3036;14-08-2025;OPE004;Administración;Arriendos; 1.762.095 
3037;10-10-2025;TEC003;Personal;Bonos; 904.352 
3038;24-09-2025;TEC004;Personal;Bonos; 2.800.701 
3039;22-09-2025;TEC004;Personal;Bonos; 3.960.393 
3040;23-05-2025;INM003;Administración;Servicios; 3.162.680 
3041;06-02-2025;TEC004;Administración;Arriendos; 134.091 
3042;11-06-2025;INM002;Administración;Arriendos; 4.528.943 
3043;24-02-2025;OPE004;Activo Fijo;Infraestructura; 168.696 
3044;27-07-2025;OPE002;Administración;Servicios; 4.849.531 
3045;13-03-2025;OPE002;Administración;Servicios; 2.612.562 
3046;08-03-2025;TEC002;Activo Fijo;Infraestructura; 4.066.431 
3047;08-11-2025;INM003;Activo Fijo;Infraestructura; 1.333.063 
3048;10-12-2025;TEC002;Personal;Bonos; 2.455.142 
3049;13-08-2025;OPE001;Administración;Arriendos; 1.101.958 
3050;04-01-2025;INM005;Personal;Sueldos; 2.772.643 
3051;10-05-2025;INM003;Administración;Servicios; 3.403.659 
3052;28-12-2025;TEC004;Activo Fijo;Equipos; 4.229.590 
3053;12-12-2025;MKT005;Administración;Servicios; 3.254.377 
3054;06-01-2025;TEC004;Activo Fijo;Infraestructura; 4.531.900 
3055;18-12-2025;TEC003;Administración;Arriendos; 3.325.022 
3056;23-02-2025;MKT005;Personal;Bonos; 321.562 
3057;08-10-2025;MKT003;Administración;Servicios; 898.854 
3058;26-10-2025;TEC003;Personal;Sueldos; 411.505 
3059;17-06-2025;OPE002;Activo Fijo;Infraestructura; 264.869 
3060;04-04-2025;OPE003;Personal;Bonos; 4.253.470 
3061;02-09-2025;INM003;Administración;Servicios; 4.585.237 
3062;25-01-2025;MKT002;Personal;Sueldos; 1.374.242 
3063;06-12-2025;TEC003;Personal;Sueldos; 526.678 
3064;14-02-2025;TEC003;Administración;Servicios; 74.751 
3065;02-05-2025;INM001;Activo Fijo;Equipos; 1.913.643 
3066;23-10-2025;OPE004;Activo Fijo;Infraestructura; 2.640.924 
3067;06-08-2025;TEC005;Activo Fijo;Infraestructura; 2.093.132 
3068;26-08-2025;TEC005;Administración;Servicios; 1.915.880 
3069;23-01-2025;TEC001;Personal;Sueldos; 902.846 
3070;23-07-2025;INM003;Administración;Arriendos; 350.222 
3071;02-10-2025;INM002;Administración;Arriendos; 2.719.343 
3072;03-04-2025;INM002;Personal;Bonos; 2.219.685 
3073;08-07-2025;MKT005;Administración;Arriendos; 814.176 
3074;05-02-2025;INM003;Administración;Servicios; 4.703.870 
3075;25-05-2025;OPE004;Activo Fijo;Infraestructura; 788.757 
3076;08-08-2025;MKT002;Personal;Sueldos; 4.323.911 
3077;11-11-2025;OPE003;Personal;Bonos; 726.915 
3078;03-08-2025;TEC005;Personal;Sueldos; 1.576.194 
3079;22-11-2025;TEC001;Administración;Servicios; 2.076.054 
3080;16-09-2025;MKT003;Personal;Sueldos; 2.431.570 
3081;01-01-2025;OPE004;Activo Fijo;Infraestructura; 4.467.019 
3082;05-02-2025;OPE002;Personal;Sueldos; 3.102.996 
3083;15-06-2025;MKT002;Activo Fijo;Infraestructura; 1.419.466 
3084;14-02-2025;INM005;Administración;Arriendos; 1.454.008 
3085;07-11-2025;TEC003;Activo Fijo;Infraestructura; 3.368.235 
3086;19-11-2025;OPE004;Administración;Arriendos; 4.211.973 
3087;27-12-2025;MKT005;Activo Fijo;Infraestructura; 1.133.246 
3088;20-12-2025;MKT003;Activo Fijo;Infraestructura; 3.305.115 
3089;21-02-2025;OPE003;Activo Fijo;Infraestructura; 3.194.792 
3090;05-06-2025;OPE005;Administración;Arriendos; 2.814.356 
3091;27-06-2025;TEC002;Activo Fijo;Equipos; 1.934.172 
3092;22-07-2025;OPE004;Activo Fijo;Infraestructura; 4.623.841 
3093;22-09-2025;OPE005;Activo Fijo;Equipos; 4.658.067 
3094;15-08-2025;TEC005;Personal;Sueldos; 1.185.778 
3095;10-11-2025;INM004;Administración;Servicios; 3.639.148 
